-1000000000	700000.000000
4005000	1993.051270
4010000	1995.218506
4015000	1998.854004
4020000	1998.854004
4025000	2001.902344
4030000	2001.386719
4035000	2002.338989
4040000	2001.823486
4045000	2002.051636
4050000	2002.165894
4055000	2001.153442
4060000	2000.637329
4065000	2159.277588
4070000	2721.337891
4075000	2778.775146
4080000	2794.719238
4085000	2798.213867
4090000	2798.034668
4095000	2800.293213
4100000	2799.952637
4105000	2800.186279
4110000	2801.692383
4115000	2801.279541
4120000	2802.032715
4125000	2802.194336
4130000	2801.943359
4135000	2801.603027
4140000	2799.684326
4145000	2800.598877
4150000	2799.092773
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
1000000	0.000000
